f	m	p	d	mean	sd
0.3	3	3	5	0.05142573320148	0.1579228731305334
0.3	3	4	1	0.02032520445618852	0.1009132349482036
0.3	3	4	2	0.01384357735952968	0.09690504151670776
0.3	3	4	3	0.1314161047762516	0.28142107791623144
0.3	3	4	4	0.06652729801600343	0.16147093880626143
0.3	3	4	5	0.19703288404347818	0.3034912728190218
0.3	3	5	1	0.041282771346726914	0.14764343666710322
0.3	3	5	2	0.029298494598634185	0.11699037928024109
0.3	3	5	3	0.05993842486628908	0.15235540345187976
0.3	3	5	4	0.3086132139711389	0.37473829772497924
0.3	3	5	5	0.3417401289264209	0.37763086337934565
0.4	1	3	1	1.331317144941265	0.3666044597985611
0.4	1	3	2	1.2892724969959297	0.4253895257811967
0.4	1	3	3	1.113491171893847	0.4637432539649867
0.4	1	3	4	1.0393669318606023	0.39757558783006747
0.4	1	3	5	0.9937236681883939	0.45718741619584224
0.4	1	4	1	1.19108715046792	0.28616383867542
0.4	1	4	2	1.6726429022519047	0.28130659436610733
0.4	1	4	3	1.042768420779492	0.48407471892392867
0.4	1	4	4	0.8479921238804541	0.5197684291677368
0.4	1	4	5	0.8494915847261353	0.4919494758327433
0.4	1	5	1	1.0357958126165996	0.2538515995713145
0.4	1	5	2	1.1831194185311096	0.33945365634624236
0.4	1	5	3	1.7020160965683835	0.35870921731123195
0.4	1	5	4	1.0991158062897792	0.5111274957833102
0.4	1	5	5	0.7577965195173472	0.5164341895500366
0.4	2	3	1	0.1695230397906869	0.27467517370133515
0.4	2	3	2	0.5088294248455857	0.4100406042476811
0.4	2	3	3	0.560770933513044	0.3983541741816432
0.4	2	3	4	0.5810568113576509	0.49263650085053373
0.4	2	3	5	0.5936071460804679	0.4306519928805466
0.4	2	4	1	0.30814414810931023	0.39577805087099693
0.4	2	4	2	0.6547486153963399	0.44984438435116625
0.4	2	4	3	1.175799830474352	0.2778148953056686
0.4	2	4	4	1.0731762609476723	0.3291294430999449
0.4	2	4	5	1.0965681709105843	0.3289032978737074
0.4	2	5	1	0.30068349639999936	0.3763714155450068
0.4	2	5	2	0.45299689753487166	0.3409038534335094
0.4	2	5	3	1.611941137044655	0.3531214339601573
0.4	2	5	4	1.1710705092353937	0.45488631813477526
0.4	2	5	5	0.888607046435674	0.4978189025713535
0.4	3	3	1	0.0	0.0
0.4	3	3	2	0.05053782845466394	0.15422879549527485
0.4	3	3	3	0.0816139225253028	0.20059539296252255
0.4	3	3	4	0.07415901698009968	0.19323177166363495
0.4	3	3	5	0.06885513212556277	0.2148151168223959
0.4	3	4	1	0.03113320497215756	0.1269980608032969
0.4	3	4	2	0.0443264687880683	0.1537143647925534
0.4	3	4	3	0.3066313654163207	0.35274669574325607
0.4	3	4	4	0.25412329913795983	0.3409151631354666
0.4	3	4	5	0.29370891038455893	0.31476520552496756
0.4	3	5	1	0.0	0.0
0.4	3	5	2	0.02578956620891094	0.10446127595533505
0.4	3	5	3	0.14678017206912333	0.23284329818657282
0.4	3	5	4	0.6920611822687333	0.4293675502513229
0.4	3	5	5	0.8694866986763742	0.37104088703607363
0.5	1	3	1	1.5266303572401698	0.36527563193087687
0.5	1	3	2	1.0304632225685133	0.42166242248289193
0.5	1	3	3	0.8210269034458456	0.46668641312637904
0.5	1	3	4	0.820509251156642	0.42090175865098844
0.5	1	3	5	0.8732512872888215	0.4619516816179984
0.5	1	4	1	1.0854447261849913	0.30556831972162396
0.5	1	4	2	1.5900239315345315	0.3333435456865964
0.5	1	4	3	0.8689431255759179	0.40439881284638013
0.5	1	4	4	0.7025375205210069	0.5035192330669951
0.5	1	4	5	0.5812199687424752	0.4349539144634615
0.5	1	5	1	0.9798914355887521	0.21294014361238442
0.5	1	5	2	1.1521100190083515	0.3657801720412616
0.5	1	5	3	1.56973971180705	0.30402984028892993
0.5	1	5	4	0.7274447956268171	0.47169498229127677
0.5	1	5	5	0.744738385962381	0.5206793477536362
0.5	2	3	1	0.2675859758168684	0.28443428207377713
0.5	2	3	2	0.7068370717759853	0.44852907945796705
0.5	2	3	3	0.8388489936801894	0.41847371933106947
0.5	2	3	4	0.7275849493651646	0.3399605069607999
0.5	2	3	5	0.7382635553648119	0.4182006287035856
0.5	2	4	1	0.44889740592761485	0.3977704237771693
0.5	2	4	2	1.1861467264351473	0.4644208654477501
0.5	2	4	3	1.1499011852061063	0.40584604751511516
0.5	2	4	4	0.980346504398389	0.37055988365769144
0.5	2	4	5	1.0525983186378338	0.43271281991091626
0.5	2	5	1	0.338620713987324	0.3732851203160728
0.5	2	5	2	0.6388296477038276	0.27881193514171587
0.5	2	5	3	1.6828460041892785	0.35852447337634846
0.5	2	5	4	0.9221946099429053	0.4136205555659306
0.5	2	5	5	0.7332689328767187	0.45586998940722145
0.5	3	3	1	0.02135457398085624	0.10901141981437187
0.5	3	3	2	0.11571705650328223	0.26415426704131933
0.5	3	3	3	0.15650325165135878	0.3009088723927093
0.5	3	3	4	0.09745342838771863	0.2293971601277181
0.5	3	3	5	0.04556675094300856	0.15597770989409918
0.5	3	4	1	0.01076130408301778	0.07532912858112445
0.5	3	4	2	0.09688069173980676	0.20926380426277172
0.5	3	4	3	0.4250366874406773	0.387217579897762
0.5	3	4	4	0.39559579799112077	0.37922583967281964
0.5	3	4	5	0.3924343874642025	0.41161111399440636
0.5	3	5	1	0.02587823974048974	0.12682313092748937
0.5	3	5	2	0.07417360257261536	0.16350734979300538
0.5	3	5	3	0.5221322622299511	0.44067947522482365
0.5	3	5	4	1.1847505156527225	0.3261646175028397
0.5	3	5	5	1.0360372011518253	0.3397369976675694
0.6	1	3	1	1.540920974132971	0.3756134167337893
0.6	1	3	2	0.8504073168343262	0.4767230583636377
0.6	1	3	3	0.7298430686598621	0.47545995522314466
0.6	1	3	4	0.7465559220341913	0.4711461358675978
0.6	1	3	5	0.8041932472983211	0.4621833384746714
0.6	1	4	1	1.1989728832748576	0.3897772317123781
0.6	1	4	2	1.50642986257882	0.4001450789896678
0.6	1	4	3	0.6749258421175963	0.47636664762544617
0.6	1	4	4	0.5938771232245034	0.45626780315871523
0.6	1	4	5	0.5581132886241282	0.492083867311316
0.6	1	5	1	1.0252104613757795	0.25268003550685086
0.6	1	5	2	1.4404286815025265	0.35084322711731014
0.6	1	5	3	1.4507106329469714	0.34377032814290653
0.6	1	5	4	0.4361753712140558	0.41136026036002005
0.6	1	5	5	0.46318014299760113	0.4378403631558271
0.6	2	3	1	0.5154582924140584	0.49161709672778575
0.6	2	3	2	0.8425160061465763	0.4384958479950798
0.6	2	3	3	0.9021176270093528	0.34795262129779325
0.6	2	3	4	0.9153503994857725	0.3591474222848543
0.6	2	3	5	0.8368172394786595	0.3870688292605841
0.6	2	4	1	0.535980080799046	0.4210443140318217
0.6	2	4	2	1.5138472299351562	0.3411135049610903
0.6	2	4	3	0.9463985778731518	0.3828619114828527
0.6	2	4	4	0.8562564038520416	0.423848958784269
0.6	2	4	5	0.8457409927367078	0.4375609086734044
0.6	2	5	1	0.36591020202176094	0.35985613348039985
0.6	2	5	2	0.7474607438579138	0.2982371199858427
0.6	2	5	3	1.658582757985138	0.39077981771722303
0.6	2	5	4	0.7112770815630988	0.40624655077361826
0.6	2	5	5	0.5675501351389012	0.4497830918193896
0.6	3	3	1	0.07477952491125257	0.18550250469734447
0.6	3	3	2	0.1389306079358586	0.24416109757126545
0.6	3	3	3	0.14861157558085616	0.2915326888427489
0.6	3	3	4	0.12988519064796442	0.2545291452584153
0.6	3	3	5	0.15584605532259674	0.27045354299635543
0.6	3	4	1	0.025002851200733103	0.10080396643129189
0.6	3	4	2	0.16081757626846432	0.2854320597570927
0.6	3	4	3	0.4383396864609054	0.4014115492538151
0.6	3	4	4	0.6792758166477364	0.4344648348328502
0.6	3	4	5	0.5521321504657202	0.4161081512752826
0.6	3	5	1	0.07343197158015104	0.1844289757467739
0.6	3	5	2	0.1703117703181755	0.25589785018948985
0.6	3	5	3	1.2570586101176844	0.4439059027812877
0.6	3	5	4	1.0326182326085038	0.40448900500227536
0.6	3	5	5	0.9605143308599858	0.3803546977830336
0.7	1	3	1	1.5650759059111476	0.3089539412349753
0.7	1	3	2	0.7262350441733969	0.4489436528575833
0.7	1	3	3	0.5790211397312586	0.39714690379209566
0.7	1	3	4	0.6475578629983016	0.4090899196398854
0.7	1	3	5	0.5112879192243763	0.3610391496429451
0.7	1	4	1	1.4926575161709619	0.2815302645186979
0.7	1	4	2	1.4609073385245583	0.3782887121094026
0.7	1	4	3	0.5505418701162662	0.4140296556405558
0.7	1	4	4	0.43064304830302447	0.4450585554860029
0.7	1	4	5	0.422149921989601	0.4449597742697742
0.7	1	5	1	0.9893371413926113	0.18539823814922854
0.7	1	5	2	1.5549743801878173	0.3299281319666386
0.7	1	5	3	1.3160965649415421	0.3531718395502394
0.7	1	5	4	0.4662357404046278	0.4262398512229848
0.7	1	5	5	0.36786505752684134	0.3253972671013678
0.7	2	3	1	0.6647933784353759	0.48845421478927664
0.7	2	3	2	0.9375879061097296	0.31814515047121616
0.7	2	3	3	0.9023809096904374	0.3820944183505261
0.7	2	3	4	0.9318142913819674	0.3450258470767079
0.7	2	3	5	0.9250623632562349	0.3466005265532868
0.7	2	4	1	0.6607726410440842	0.4268755105421641
0.7	2	4	2	1.7233508857347013	0.27984799729800675
0.7	2	4	3	0.8288394256032156	0.4358705829721736
0.7	2	4	4	0.7149889332602228	0.4104309041800039
0.7	2	4	5	0.7656289989135965	0.3791379388549686
0.7	2	5	1	0.5702313284059161	0.3571579961129496
0.7	2	5	2	0.9732242688755711	0.40230645612566956
0.7	2	5	3	1.552387839961512	0.2989418432400793
0.7	2	5	4	0.5267766884792767	0.48395891085248305
0.7	2	5	5	0.3903401245542096	0.40109037176873563
0.7	3	3	1	0.0178471638263636	0.08949491610571975
0.7	3	3	2	0.1909184111276366	0.31588846071697546
0.7	3	3	3	0.15945350729023583	0.26288785667686987
0.7	3	3	4	0.24855826644413356	0.35505626467358103
0.7	3	3	5	0.19815586953890169	0.30828008200489676
0.7	3	4	1	0.05409760885376448	0.15199860588052497
0.7	3	4	2	0.45907722066737494	0.3682645528600677
0.7	3	4	3	0.6615381433855672	0.3981139085533281
0.7	3	4	4	0.69007734060543	0.31604494332071037
0.7	3	4	5	0.7483257668386935	0.43678510384368574
0.7	3	5	1	0.07265269139622714	0.17349387669875624
0.7	3	5	2	0.2563124866358153	0.291478758154789
0.7	3	5	3	1.5867228452399822	0.30321181133885944
0.7	3	5	4	0.9411408257407424	0.4045649046685349
0.7	3	5	5	0.8351614030264767	0.3962413036885828
0.8	1	3	1	1.4984506818093652	0.4142626925965681
0.8	1	3	2	0.45468747980428736	0.32644858770801505
0.8	1	3	3	0.5628298390463384	0.3660421968575469
0.8	1	3	4	0.4943227147272677	0.3822576432358924
0.8	1	3	5	0.5713456120805528	0.4574882974560998
0.8	1	4	1	1.4910976098695932	0.405594353783756
0.8	1	4	2	1.230539091340435	0.5275652739033063
0.8	1	4	3	0.4141417748353184	0.45636726037358305
0.8	1	4	4	0.30492057585951404	0.35415124810559623
0.8	1	4	5	0.2916249751732095	0.32724064937385733
0.8	1	5	1	0.9660963101266933	0.3394125662275288
0.8	1	5	2	1.5328342512985298	0.2555059751725417
0.8	1	5	3	1.1642698643838074	0.4352098048711773
0.8	1	5	4	0.3451144735733693	0.3734765208474403
0.8	1	5	5	0.20468431709722013	0.33497583333759984
0.8	2	3	1	0.8589049828613626	0.4468125427986123
0.8	2	3	2	1.0880549162008368	0.23724473092533296
0.8	2	3	3	0.9760036869445406	0.3570475032783276
0.8	2	3	4	0.9290608480877204	0.3303541427223406
0.8	2	3	5	0.9781918903905001	0.385202547909077
0.8	2	4	1	0.7639226336727212	0.35418618331691243
0.8	2	4	2	1.6369320826699982	0.2974395340211158
0.8	2	4	3	0.6165906085794883	0.37115191522912266
0.8	2	4	4	0.5017881634411336	0.3318353895032017
0.8	2	4	5	0.6012545559223327	0.4279419411446095
0.8	2	5	1	0.7314438116447302	0.39690374521759436
0.8	2	5	2	1.5368691115513	0.36347768744995845
0.8	2	5	3	1.4774606379622695	0.3132071539241895
0.8	2	5	4	0.45360344319888557	0.4644837957808554
0.8	2	5	5	0.2973165333756647	0.30848892982496273
0.8	3	3	1	0.12817548869722856	0.22320095411392477
0.8	3	3	2	0.25008311514946585	0.29819865142073015
0.8	3	3	3	0.16543310419671461	0.2594933199660068
0.8	3	3	4	0.18931433754311974	0.3130425694540201
0.8	3	3	5	0.20780674493760423	0.3065465821234367
0.8	3	4	1	0.07491454278858198	0.17304574930767005
0.8	3	4	2	0.582808742287674	0.44040578451017726
0.8	3	4	3	0.8756215244933304	0.41177107922400086
0.8	3	4	4	0.8591998538626242	0.35458898439716147
0.8	3	4	5	0.8679602051090588	0.3592473236668841
0.8	3	5	1	0.0777435811710156	0.18657021592501513
0.8	3	5	2	0.5815491245070322	0.3793797838950981
0.8	3	5	3	1.6268382135019845	0.2544963824896544
0.8	3	5	4	0.7275397491317876	0.43499952744090675
0.8	3	5	5	0.6394391683656133	0.35930904071652553
0.9	1	3	1	1.2997891711381764	0.3922715020270033
0.9	1	3	2	0.646866548439453	0.4554773219189201
0.9	1	3	3	0.4338096089353176	0.3260018768367761
0.9	1	3	4	0.3905800793633367	0.34672101335907135
0.9	1	3	5	0.37704019583243364	0.339713525656157
0.9	1	4	1	1.4729831484370148	0.38752589972148355
0.9	1	4	2	1.2783866267303206	0.4050070444381124
0.9	1	4	3	0.22822508492154184	0.3026211945695556
0.9	1	4	4	0.295794596525747	0.3529161924893964
0.9	1	4	5	0.23509699480414337	0.33879568107445635
0.9	1	5	1	1.2048201164780123	0.27659870518073537
0.9	1	5	2	1.4826486832308043	0.3209357586692967
0.9	1	5	3	0.8589256685163364	0.4196386236738476
0.9	1	5	4	0.24166508999831535	0.32926400281315615
0.9	1	5	5	0.2914064160747174	0.38313208745312294
0.9	2	3	1	0.9968979699927344	0.4119695418521097
0.9	2	3	2	1.0002180757286796	0.3315501398494421
0.9	2	3	3	1.0338663474524563	0.3107298945710554
0.9	2	3	4	0.9996521433213982	0.2832456703812838
0.9	2	3	5	0.9807296755885279	0.25708730044257627
0.9	2	4	1	0.9169029490231515	0.41589760882345883
0.9	2	4	2	1.554922563677062	0.3279105760183071
0.9	2	4	3	0.5978372740609939	0.4016030918194308
0.9	2	4	4	0.418001692695193	0.3471828747368817
0.9	2	4	5	0.4941725996825855	0.371682029280902
0.9	2	5	1	0.8269363822215028	0.4251927829949148
0.9	2	5	2	1.6275906411229029	0.33170937760313096
0.9	2	5	3	1.2879018969461997	0.3905901937687085
0.9	2	5	4	0.2947448022046737	0.34624529515499236
0.9	2	5	5	0.2929464194295413	0.3507114263207857
0.9	3	3	1	0.08198453908709595	0.20718536063946094
0.9	3	3	2	0.23199768178964167	0.3246195595189053
0.9	3	3	3	0.2901405376339012	0.36067145958960856
0.9	3	3	4	0.2855368826284011	0.36132820898218015
0.9	3	3	5	0.31161228734967006	0.3411974703768807
0.9	3	4	1	0.1305101838377285	0.2613535950675311
0.9	3	4	2	0.8705029991497032	0.5127687124427548
0.9	3	4	3	1.03076474470764	0.26203609971848446
0.9	3	4	4	0.9463089620124836	0.2980156372655027
0.9	3	4	5	0.9956351090933631	0.2640943173090016
0.9	3	5	1	0.07120849069344849	0.17940068974512563
0.9	3	5	2	0.8307071498555451	0.40631007480270603
0.9	3	5	3	1.5143969574489176	0.300953427296645
0.9	3	5	4	0.5463280029172108	0.32479079206451367
0.9	3	5	5	0.5191488929894901	0.3440382796648159
1.0	1	3	1	1.2029579595104283	0.5126810292612728
1.0	1	3	2	0.4789814000235852	0.3555508507454287
1.0	1	3	3	0.3497186941857187	0.21502571884248523
1.0	1	3	4	0.38353139510325124	0.31376879929083556
1.0	1	3	5	0.3250918198288391	0.3157780589536591
1.0	1	4	1	1.368835225527196	0.4331144988429811
1.0	1	4	2	1.0084336747231684	0.48708862373705375
1.0	1	4	3	0.18700049035734653	0.26268000959408333
1.0	1	4	4	0.15159365617751813	0.2626690474385779
1.0	1	4	5	0.13509754853898617	0.23492438189058393
1.0	1	5	1	1.3216667911644475	0.37658262505241147
1.0	1	5	2	1.2562939067250791	0.37833869872048187
1.0	1	5	3	0.7538632303570174	0.36308921230487506
1.0	1	5	4	0.17916914089254948	0.32065953996169505
1.0	1	5	5	0.15276876734240877	0.2620101052105375
1.0	2	3	1	1.146053182370812	0.40668030536565714
1.0	2	3	2	1.0207566744036836	0.25057785950878914
1.0	2	3	3	0.9559885957624843	0.23760201603500977
1.0	2	3	4	1.0572822795736676	0.25064834150013016
1.0	2	3	5	1.0244335911651203	0.30802338712492905
1.0	2	4	1	1.1532950783514664	0.4185806775005042
1.0	2	4	2	1.3370974764191628	0.4291827321480701
1.0	2	4	3	0.5236328238099792	0.38130891930054034
1.0	2	4	4	0.39340425053330547	0.2838390258494754
1.0	2	4	5	0.3612902932050779	0.2851676171469956
1.0	2	5	1	1.0374186272368775	0.4251721201731317
1.0	2	5	2	1.5348375306371034	0.318423158696592
1.0	2	5	3	1.0830039378386531	0.4618197549191324
1.0	2	5	4	0.2594023837090327	0.2991817132194343
1.0	2	5	5	0.1955720011648851	0.23714058089443496
1.0	3	3	1	0.13955732011207003	0.2749223485423861
1.0	3	3	2	0.3035479366243148	0.30975820985780134
1.0	3	3	3	0.31230803692870357	0.3644033372069571
1.0	3	3	4	0.2642627881817123	0.3502988276363686
1.0	3	3	5	0.3592239840485614	0.40322015191858207
1.0	3	4	1	0.2009900507740355	0.2905403597235773
1.0	3	4	2	1.0643656871967115	0.3835038551247263
1.0	3	4	3	1.0668255168639655	0.2797984107622342
1.0	3	4	4	0.9796123837316288	0.3106982050389215
1.0	3	4	5	0.9602225616790213	0.333276221245072
1.0	3	5	1	0.14710918342025706	0.22789115803531867
1.0	3	5	2	1.0416168333979308	0.39218569059980973
1.0	3	5	3	1.4288125704299566	0.35875496587714134
1.0	3	5	4	0.6404025217037683	0.4081015927037609
1.0	3	5	5	0.4717902800413469	0.3389236055231136
