f	m	p	d	mean	sd
0.9	2	4	3	0.695038961038961	0.24046695996474826
0.9	2	4	4	0.4781666666666666	0.3227821049701945
0.9	2	4	5	0.5524588744588745	0.30940199306573996
0.9	2	5	1	0.9897327333485229	0.025557899495286928
0.9	2	5	2	0.9967056856187291	0.021561150775938273
0.9	2	5	3	0.8618706918030076	0.11398312567768903
0.9	2	5	4	0.3864415584415584	0.30758529817557045
0.9	2	5	5	0.37858730158730153	0.28447214513998414
0.9	3	3	1	1.0	0.0
0.9	3	3	2	0.9864864864864865	0.08108108108108107
0.9	3	3	3	0.980392156862745	0.11263848326545159
0.9	3	3	4	0.99375	0.034798527267687625
0.9	3	3	5	0.9857142857142858	0.0832993127835043
0.9	3	4	1	1.0	0.0
0.9	3	4	2	0.994920634920635	0.025085392082715458
0.9	3	4	3	0.9664761904761905	0.08547829948320029
0.9	3	4	4	0.9740000000000001	0.07484502507032632
0.9	3	4	5	0.9103333333333333	0.17916131774961291
0.9	3	5	1	1.0	0.0
0.9	3	5	2	1.0	0.0
0.9	3	5	3	0.9323057680530086	0.10215477150616747
0.9	3	5	4	0.6707499999999998	0.3029520086034764
0.9	3	5	5	0.6407881562881562	0.3085896411868154
1.0	1	3	1	0.7863290166146203	0.2176934406843166
1.0	1	3	2	0.456966810966811	0.30205042387688047
1.0	1	3	3	0.48057792207792205	0.3089373331666209
1.0	1	3	4	0.44839010989010997	0.3208735795631285
1.0	1	3	5	0.34806349206349213	0.3137099166691714
1.0	1	4	1	0.9675988729373833	0.060916832291630675
1.0	1	4	2	0.7458949416596475	0.18222884054573563
1.0	1	4	3	0.28500000000000003	0.2886607004772212
1.0	1	4	4	0.2446190476190476	0.2837335348894481
1.0	1	4	5	0.2237142857142857	0.24601908006311626
1.0	1	5	1	0.9996825396825397	0.0022222222222222456
1.0	1	5	2	0.9365356167320047	0.15391810724872332
1.0	1	5	3	0.6285127650127651	0.2525950324572299
1.0	1	5	4	0.20687301587301588	0.26863435086020016
1.0	1	5	5	0.24409523809523812	0.2965932761014171
1.0	2	3	1	0.9757539682539683	0.06627256196297077
1.0	2	3	2	0.9192063492063492	0.15271400441798608
1.0	2	3	3	0.9526428571428572	0.11200281671628148
1.0	2	3	4	0.9521428571428572	0.10202707390454652
1.0	2	3	5	0.9232691197691197	0.1320383543128078
1.0	2	4	1	0.9865317460317459	0.06234350071281487
1.0	2	4	2	0.8434645632145632	0.20840023218379206
1.0	2	4	3	0.564420634920635	0.2815825997039488
1.0	2	4	4	0.44737301587301587	0.35847405250797665
1.0	2	4	5	0.46307936507936504	0.32326745165742155
1.0	2	5	1	0.9845071580710677	0.04661192056180233
1.0	2	5	2	0.9936415825084525	0.011339139886732515
1.0	2	5	3	0.7706147010883854	0.20669304132933441
1.0	2	5	4	0.31651587301587303	0.31573953159852974
1.0	2	5	5	0.28738095238095235	0.27617867380365485
1.0	3	3	1	1.0	0.0
1.0	3	3	2	0.96875	0.17399263633843817
1.0	3	3	3	0.9696969696969697	0.17141982574219336
1.0	3	3	4	1.0	0.0
1.0	3	3	5	0.9912280701754386	0.053357566055247496
1.0	3	4	1	1.0	0.0
1.0	3	4	2	0.9817539682539683	0.060472153866867155
1.0	3	4	3	0.9522777777777778	0.11313120592076445
1.0	3	4	4	0.9442857142857143	0.1244589196310854
1.0	3	4	5	0.963	0.11081967334368033
1.0	3	5	1	0.9974259974259975	0.015444015444015406
1.0	3	5	2	0.9996	0.0028000000000000026
1.0	3	5	3	0.8839794094794093	0.15447085615073922
1.0	3	5	4	0.6587835497835498	0.30078985646509254
1.0	3	5	5	0.561507215007215	0.3425963364273932
